,HEIGHT,WIDTH,NUM_TRAPS,NUM_GOALS,PATH_NOISE_PROB,BLIND_SWITCH_PROB
1371,13,20,15,2,0.377705,0.142129
1372,14,27,21,3,0.011911,0.002435
1373,17,24,17,5,0.212592,0.204201
1374,30,24,16,1,0.404734,0.198129
1375,21,12,9,1,0.475205,0.078713
1376,31,11,19,1,0.016377,0.096278
1377,27,25,30,4,0.289704,0.008416
1378,11,21,20,2,0.104126,0.075252
1379,17,27,25,3,0.375413,0.072506
1380,24,24,26,4,0.225426,0.164915
1381,22,31,11,5,0.474137,0.192537
1382,29,13,14,1,0.490553,0.135997
1383,25,29,19,4,0.255084,0.008476
1384,17,16,21,3,0.388751,0.028714
1385,26,18,20,3,0.482663,0.101295
1386,30,10,9,5,0.040065,0.244125
1387,11,12,31,2,0.295189,0.104013
1388,16,28,21,4,0.340458,0.091374
1389,25,12,30,4,0.071026,0.180260
1390,24,20,10,4,0.001363,0.180623
1391,14,24,21,5,0.356732,0.240690
1392,21,26,25,1,0.382389,0.196365
1393,29,18,30,5,0.366738,0.211105
1394,10,19,13,4,0.445042,0.197834
1395,29,25,13,5,0.174017,0.163942
1396,17,28,25,3,0.207781,0.131038
1397,11,28,15,1,0.089051,0.103739
1398,11,13,10,2,0.031133,0.187880
1399,16,20,11,3,0.142473,0.118512
1400,14,15,25,4,0.197175,0.018992
1401,20,27,31,3,0.427845,0.091702
1402,20,26,28,2,0.315162,0.040638
1403,15,20,23,2,0.054222,0.240357
1404,25,19,19,1,0.422144,0.165511
1405,18,25,8,2,0.345911,0.000165
1406,18,16,21,1,0.263742,0.071228
1407,15,19,26,2,0.273848,0.070811
1408,24,22,15,3,0.238963,0.242220
1409,17,31,11,3,0.039837,0.161435
1410,15,30,12,1,0.022380,0.179822
1411,14,22,27,3,0.465676,0.212064
1412,28,28,29,1,0.131460,0.017097
1413,12,28,16,5,0.077404,0.138275
1414,18,23,12,5,0.168679,0.154340
1415,25,13,24,5,0.040211,0.180635
1416,26,31,14,5,0.124756,0.036202
1417,30,26,9,3,0.211181,0.131904
1418,19,13,20,5,0.131559,0.006265
1419,25,26,23,2,0.176253,0.183415
1420,21,12,30,3,0.342358,0.111877
1421,19,20,13,2,0.125066,0.018385
1422,20,24,22,1,0.322302,0.188207
1423,16,19,19,2,0.458831,0.208437
1424,17,18,12,4,0.282189,0.204980
1425,24,28,19,4,0.054070,0.160628
1426,27,10,14,1,0.404753,0.032944
1427,24,20,17,1,0.232093,0.230752
1428,21,17,25,1,0.215808,0.073121
1429,29,19,21,5,0.395357,0.183304
1430,13,14,31,5,0.462137,0.047650
1431,19,15,21,5,0.461011,0.108537
1432,20,23,19,2,0.017276,0.057455
1433,29,12,8,3,0.126991,0.022990
1434,22,28,19,3,0.150712,0.144656
1435,12,10,26,5,0.404697,0.244289
1436,28,21,29,5,0.346815,0.197865
1437,26,26,24,3,0.214625,0.043072
1438,15,15,14,5,0.463807,0.225693
1439,22,10,8,4,0.357563,0.051115
1440,19,21,14,5,0.184606,0.249564
1441,26,14,8,2,0.296479,0.139641
1442,30,28,12,4,0.094075,0.063978
1443,30,20,25,4,0.278567,0.205850
1444,23,24,22,3,0.015095,0.216375
1445,13,28,26,3,0.170796,0.213238
1446,29,12,25,2,0.269232,0.183809
1447,10,17,26,1,0.464092,0.025050
1448,31,12,23,4,0.093123,0.184374
1449,15,17,22,1,0.492647,0.217159
1450,21,24,28,2,0.271419,0.064497
1451,17,28,10,3,0.161168,0.095834
1452,17,18,21,1,0.297671,0.037347
1453,19,25,18,3,0.234259,0.201145
1454,20,17,23,5,0.154377,0.153704
1455,17,15,9,1,0.127689,0.125676
1456,13,24,20,3,0.351341,0.183141
1457,17,16,15,2,0.139047,0.231003
1458,28,31,10,4,0.131421,0.167656
1459,25,31,24,4,0.060274,0.087894
1460,21,13,23,5,0.187259,0.088044
1461,10,12,15,5,0.495516,0.083066
1462,31,26,14,4,0.203099,0.023221
1463,28,14,19,4,0.457783,0.122748
1464,22,16,11,2,0.288159,0.131616
1465,29,24,29,5,0.233966,0.247472
1466,17,25,18,5,0.110868,0.025716
1467,21,28,28,3,0.006425,0.094073
1468,28,30,21,2,0.019774,0.081247
1469,17,28,20,5,0.472311,0.155283
1470,22,28,22,1,0.032744,0.056265
1471,14,21,25,5,0.444285,0.058397
1472,22,25,11,4,0.408830,0.196776
1473,17,28,25,2,0.128233,0.223834
1474,22,22,19,3,0.061367,0.130462
1475,11,16,20,2,0.035506,0.060936
1476,29,11,22,3,0.000805,0.130317
1477,22,25,31,5,0.391803,0.054648
1478,25,27,11,4,0.173938,0.073556
1479,20,15,23,3,0.325633,0.210048
1480,10,28,29,1,0.097953,0.096716
1481,29,31,30,2,0.285923,0.151218
1482,31,27,24,2,0.047695,0.163978
1483,10,23,30,4,0.366913,0.184387
1484,13,22,10,4,0.279712,0.226217
1485,20,24,21,2,0.146648,0.044349
1486,12,30,20,3,0.109431,0.099567
1487,22,17,20,3,0.423161,0.190649
1488,17,14,22,1,0.183428,0.188608
1489,20,27,14,1,0.497961,0.215044
1490,23,11,15,5,0.106538,0.097040
1491,29,14,9,4,0.183785,0.089901
1492,24,26,25,2,0.068594,0.207495
1493,22,17,23,1,0.023996,0.129784
1494,27,11,20,4,0.297256,0.178088
1495,15,31,21,3,0.132019,0.059503
1496,17,25,9,3,0.247928,0.037308
1497,30,25,10,4,0.393773,0.108934
1498,26,28,19,4,0.259563,0.030553
1499,17,16,16,2,0.053317,0.161329
1500,29,13,27,1,0.429072,0.151673
1501,25,15,28,4,0.203467,0.218974
1502,23,22,18,3,0.265578,0.162570
1503,19,11,10,4,0.321706,0.196895
1504,22,16,26,5,0.167549,0.057915
1505,18,27,30,3,0.479697,0.171781
1506,26,25,19,4,0.229026,0.223667
1507,18,19,15,4,0.079428,0.238343
1508,21,26,24,4,0.369568,0.023017
1509,22,13,13,2,0.253291,0.013183
1510,23,10,16,1,0.115745,0.067433
1511,10,28,25,5,0.303558,0.214182
1512,25,13,26,2,0.017617,0.234414
1513,31,28,21,4,0.477416,0.055767
1514,28,20,15,1,0.310141,0.172987
1515,14,26,21,1,0.031363,0.050526
1516,13,25,8,3,0.118687,0.030244
1517,16,24,26,4,0.223498,0.054359
1518,16,10,24,5,0.298471,0.097632
1519,25,25,31,1,0.487199,0.143457
1520,27,11,13,1,0.145876,0.126345
1521,14,25,28,5,0.280461,0.146654
1522,16,13,31,2,0.447882,0.065577
1523,25,26,14,2,0.055133,0.045070
1524,11,22,30,4,0.147576,0.070951
1525,17,14,8,2,0.343642,0.041288
1526,15,15,12,4,0.434955,0.022166
1527,30,22,15,4,0.262368,0.053845
1528,15,18,22,2,0.345426,0.019508
1529,25,29,31,5,0.220917,0.248103
1530,19,26,20,1,0.111408,0.111601
1531,14,19,19,5,0.467345,0.097580
1532,16,17,22,1,0.250434,0.117789
1533,29,18,17,3,0.384249,0.198542
1534,28,12,24,5,0.095196,0.162178
1535,23,13,26,3,0.235585,0.203818
1536,26,22,16,3,0.441243,0.121495
1537,21,25,19,3,0.436797,0.128851
1538,31,25,27,3,0.248832,0.177210
1539,21,14,14,1,0.477100,0.010446
1540,31,31,27,4,0.266149,0.198650
1541,25,13,20,2,0.468268,0.131115
1542,16,29,8,4,0.466496,0.086538
1543,25,19,15,1,0.006213,0.165667
1544,19,19,28,4,0.323865,0.199796
1545,16,15,12,2,0.471457,0.084072
1546,14,14,9,4,0.196154,0.132396
1547,29,18,17,5,0.182172,0.211941
1548,21,21,26,2,0.231800,0.085792
1549,13,25,10,2,0.361404,0.118565
1550,10,18,13,4,0.344651,0.018480
1551,27,10,27,3,0.444576,0.008061
1552,28,13,11,4,0.479464,0.192332
1553,23,23,16,5,0.247221,0.158838
1554,18,24,10,2,0.120772,0.154135
1555,28,19,15,3,0.131948,0.203847
1556,19,20,23,1,0.469023,0.042652
1557,30,20,30,2,0.383368,0.044134
1558,23,17,30,4,0.342722,0.033292
1559,29,11,18,1,0.386002,0.236999
1560,19,18,26,2,0.197114,0.002080
1561,31,26,21,5,0.390643,0.010503
1562,29,18,9,3,0.372023,0.230839
1563,22,26,10,2,0.052028,0.094487
1564,14,21,30,3,0.139322,0.206836
1565,28,29,18,3,0.068806,0.165949
1566,17,30,13,2,0.088935,0.005425
1567,11,26,27,3,0.027990,0.054036
1568,31,19,14,1,0.143297,0.197233
1569,28,14,25,5,0.093064,0.233824
1570,27,30,18,2,0.296500,0.049879
1571,19,29,9,2,0.185968,0.048925
1572,21,14,9,1,0.447644,0.014182
1573,15,28,13,3,0.062303,0.059499
1574,28,29,16,3,0.219826,0.201324
1575,31,15,26,1,0.274912,0.000213
1576,15,20,20,2,0.216986,0.164551
1577,21,14,28,5,0.294650,0.162174
1578,11,10,20,1,0.283700,0.042986
1579,15,14,19,3,0.312362,0.249470
1580,14,14,22,5,0.311126,0.236203
1581,21,27,28,1,0.224524,0.168438
1582,20,14,14,3,0.027095,0.013477
1583,30,31,23,4,0.160798,0.046686
1584,17,10,23,4,0.230583,0.039044
1585,10,12,13,5,0.255978,0.096723
1586,14,22,17,3,0.460425,0.079064
1587,12,22,28,4,0.059420,0.197906
1588,11,10,28,3,0.303440,0.084521
1589,31,30,28,1,0.320162,0.169797
1590,19,26,10,5,0.455282,0.034967
1591,22,20,17,2,0.342597,0.102325
1592,22,30,11,5,0.496480,0.069040
1593,26,24,14,1,0.274826,0.117665
1594,29,22,12,2,0.321921,0.192680
1595,17,31,11,2,0.232607,0.169393
1596,12,15,16,4,0.260665,0.041791
1597,25,14,27,1,0.451637,0.013367
1598,21,21,16,5,0.066249,0.188182
1599,15,30,28,3,0.442663,0.179927
1600,10,13,16,3,0.011656,0.162088
1601,16,17,18,4,0.477464,0.165365
1602,10,19,11,2,0.377536,0.118823
1603,13,15,30,4,0.396378,0.118154
1604,10,20,13,5,0.296541,0.217835
1605,22,12,28,2,0.075377,0.210771
1606,26,20,28,1,0.404399,0.178532
1607,13,25,24,1,0.199279,0.078685
1608,13,21,24,1,0.245979,0.002948
1609,21,19,30,3,0.137543,0.116980
1610,23,21,17,5,0.147971,0.218293
1611,27,26,16,3,0.222690,0.032202
1612,17,28,21,4,0.056937,0.144819
1613,16,29,22,5,0.392597,0.061807
1614,20,18,10,4,0.005070,0.066445
1615,23,10,10,2,0.385486,0.179019
1616,19,14,30,2,0.074401,0.095389
1617,12,21,13,5,0.488734,0.069629
1618,29,18,17,4,0.309164,0.021355
1619,17,13,19,4,0.379916,0.094948
1620,14,11,21,1,0.199676,0.049231
1621,27,17,31,5,0.178103,0.248664
1622,17,31,23,4,0.166742,0.174007
1623,28,31,17,2,0.300565,0.027954
1624,10,15,12,1,0.031783,0.130251
1625,30,16,17,4,0.004373,0.124258
1626,15,25,23,1,0.469887,0.061980
1627,29,26,26,3,0.371758,0.198047
1628,22,21,25,5,0.414534,0.033459
1629,20,26,15,2,0.167050,0.241333
1630,18,12,19,2,0.213413,0.113137
1631,24,19,18,1,0.243017,0.125011
1632,13,17,8,3,0.283424,0.058184
1633,22,19,25,2,0.420633,0.005016
1634,27,23,17,5,0.199930,0.063290
1635,20,24,29,2,0.351382,0.141388
1636,24,31,13,3,0.175426,0.121921
1637,31,25,11,4,0.438441,0.100584
1638,22,11,10,3,0.353712,0.072563
1639,26,10,9,4,0.120084,0.061192
1640,10,14,13,1,0.088576,0.151154
1641,16,14,8,3,0.174736,0.191884
1642,11,16,23,5,0.279702,0.158542
1643,10,27,12,1,0.490277,0.124432
1644,26,29,13,3,0.433705,0.105503
1645,28,28,25,1,0.136954,0.116294
1646,21,17,30,4,0.111281,0.122898
1647,10,23,13,1,0.163868,0.119417
1648,27,25,8,5,0.188276,0.067612
1649,24,14,28,2,0.461049,0.116336
1650,12,15,9,5,0.020715,0.067791
1651,27,29,21,3,0.096732,0.065738
1652,15,28,21,3,0.148386,0.209117
1653,27,30,15,1,0.210872,0.216912
1654,24,15,9,1,0.155346,0.129027
1655,25,26,27,2,0.088339,0.185207
1656,26,22,12,4,0.255390,0.246456
1657,13,10,19,4,0.115176,0.044736
1658,15,10,17,2,0.376856,0.002709
1659,29,18,18,5,0.203027,0.238230
1660,11,19,8,5,0.424510,0.051407
1661,24,22,20,5,0.112576,0.045688
1662,23,18,28,4,0.243777,0.196258
1663,30,24,22,3,0.024998,0.233139
1664,23,31,12,2,0.260116,0.205294
1665,26,14,12,5,0.423140,0.227602
1666,15,13,19,5,0.221864,0.159212
1667,19,17,30,4,0.473344,0.131366
1668,26,16,12,2,0.017150,0.021045
1669,31,19,24,1,0.133978,0.058250
1670,14,30,22,2,0.343679,0.043920
1671,25,25,25,3,0.178550,0.197351
1672,28,16,24,3,0.489001,0.143860
1673,11,20,31,5,0.203184,0.136504
1674,29,18,18,3,0.395897,0.160571
1675,24,29,23,3,0.358387,0.021491
1676,13,21,10,3,0.354298,0.199455
1677,16,23,17,1,0.183135,0.008669
1678,31,16,29,5,0.094899,0.238071
1679,10,24,17,2,0.436317,0.193853
1680,26,26,22,1,0.131961,0.101359
1681,24,26,20,5,0.185162,0.174871
1682,25,20,24,2,0.408429,0.193080
1683,19,24,8,1,0.194782,0.055764
1684,30,23,16,3,0.330967,0.115197
1685,12,18,10,3,0.100518,0.166575
1686,21,15,8,2,0.028186,0.016492
1687,13,21,20,1,0.263765,0.123806
1688,31,17,13,2,0.472377,0.203210
1689,31,15,23,1,0.207308,0.220892
1690,15,25,10,4,0.416017,0.119478
1691,12,26,8,1,0.062029,0.105830
1692,27,17,21,5,0.001750,0.118456
1693,26,10,16,4,0.429736,0.007447
1694,20,21,10,2,0.457376,0.133059
1695,31,21,24,3,0.226479,0.040126
1696,31,14,22,2,0.327665,0.007395
1697,14,28,18,1,0.135656,0.112427
1698,22,31,11,4,0.269241,0.201462
1699,26,31,21,5,0.173477,0.196048
1700,30,12,23,3,0.327265,0.223651
1701,15,23,12,4,0.175135,0.161452
1702,22,27,28,1,0.109374,0.148697
1703,23,30,20,5,0.041311,0.236994
1704,12,12,8,5,0.437483,0.244373
1705,20,12,13,1,0.017013,0.130336
1706,30,10,17,3,0.339280,0.133539
1707,16,30,9,2,0.397732,0.243149
1708,29,19,24,5,0.096271,0.007136
1709,23,16,16,4,0.495581,0.123166
1710,22,14,10,3,0.385918,0.173991
1711,22,20,31,4,0.399096,0.082902
1712,15,11,10,4,0.203885,0.129040
1713,22,30,19,3,0.427057,0.096643
1714,30,16,29,2,0.241111,0.042611
1715,11,23,29,1,0.310843,0.003044
1716,24,27,9,2,0.075958,0.041134
1717,11,30,30,3,0.391562,0.033905
1718,20,11,8,3,0.495910,0.021140
1719,20,10,13,3,0.398915,0.247113
1720,23,10,18,3,0.297551,0.090457
1721,27,20,14,4,0.391277,0.141041
1722,12,13,26,1,0.320007,0.231956
1723,18,23,10,5,0.098668,0.175796
1724,31,21,22,2,0.333588,0.199301
1725,16,23,26,3,0.079572,0.244725
1726,19,29,26,2,0.313643,0.115749
1727,21,14,25,3,0.180472,0.126273
1728,19,11,16,3,0.104563,0.199870
1729,31,16,28,2,0.470698,0.161289
1730,15,31,8,3,0.122741,0.092125
1731,15,20,10,3,0.375493,0.208111
1732,12,31,21,4,0.042854,0.062387
1733,27,19,18,3,0.008801,0.030700
1734,20,31,20,4,0.228492,0.196989
1735,19,26,15,2,0.112523,0.111734
1736,24,10,25,5,0.203788,0.244878
1737,15,22,27,2,0.235483,0.200027
1738,17,23,27,4,0.227403,0.243035
1739,12,27,17,3,0.387429,0.074282
1740,26,28,21,2,0.173491,0.222332
1741,18,26,29,4,0.387783,0.040232
1742,15,20,27,5,0.153175,0.047154
1743,10,26,16,4,0.083398,0.150677
1744,21,23,25,3,0.091205,0.136115
1745,11,13,30,2,0.313849,0.038884
1746,13,11,25,5,0.041085,0.215027
1747,12,18,11,2,0.471550,0.151650
1748,12,23,31,5,0.138112,0.181813
1749,14,16,31,3,0.232672,0.188740
1750,20,10,8,2,0.157050,0.102714
1751,19,28,28,3,0.428923,0.089054
1752,15,10,17,2,0.106492,0.193700
1753,25,20,27,3,0.404504,0.014999
1754,27,15,18,2,0.411811,0.039830
1755,10,22,19,1,0.408462,0.146685
1756,28,16,20,1,0.081015,0.084562
1757,23,30,12,3,0.345540,0.054398
1758,21,17,9,3,0.398576,0.103252
1759,25,11,17,4,0.251061,0.001165
1760,15,18,20,4,0.489128,0.088166
1761,10,29,8,5,0.146217,0.056845
1762,17,29,15,3,0.451626,0.181601
1763,11,23,16,5,0.089897,0.170580
1764,10,31,18,1,0.062552,0.188405
1765,25,15,20,2,0.090381,0.173357
1766,13,11,13,2,0.218463,0.206539
1767,25,19,12,4,0.393555,0.007893
1768,20,11,8,1,0.401416,0.215950
1769,28,28,29,2,0.119429,0.143496
1770,23,12,31,5,0.395218,0.202399
1771,25,16,23,5,0.387395,0.063612
1772,25,14,19,1,0.208851,0.006326
1773,20,22,15,3,0.453383,0.184382
1774,18,15,25,4,0.486117,0.017589
1775,23,28,15,1,0.074412,0.216986
1776,24,19,16,4,0.141592,0.157693
1777,28,23,9,5,0.078196,0.237658
1778,23,12,8,1,0.284212,0.166139
1779,28,24,9,5,0.416797,0.207271
1780,23,27,8,5,0.133891,0.235002
1781,23,29,31,5,0.261939,0.010856
1782,15,28,22,3,0.077681,0.054927
1783,13,14,23,5,0.341735,0.112200
1784,11,22,31,2,0.029079,0.152991
1785,19,13,25,3,0.046099,0.127895
1786,29,26,9,2,0.406864,0.238487
1787,13,11,26,2,0.497191,0.211712
1788,18,22,15,3,0.343636,0.156222
1789,17,17,22,2,0.411248,0.138922
1790,14,19,16,1,0.068978,0.075153
1791,15,14,16,3,0.499590,0.185706
1792,12,10,27,1,0.129351,0.217487
1793,25,11,14,4,0.331495,0.052198
1794,11,15,11,4,0.323279,0.024788
1795,31,17,20,4,0.475630,0.123571
1796,15,30,19,3,0.305236,0.013528
1797,28,14,21,3,0.475445,0.067957
1798,11,25,19,4,0.006862,0.190866
1799,12,31,10,1,0.323764,0.016463
1800,15,19,17,3,0.087133,0.160493
1801,22,24,17,5,0.474101,0.106170
1802,16,17,19,5,0.259217,0.172509
1803,19,25,20,4,0.224941,0.246740
1804,20,13,29,3,0.463545,0.231082
1805,28,31,21,4,0.357125,0.038848
1806,22,30,24,1,0.023496,0.072967
1807,21,13,10,2,0.182255,0.042912
1808,23,29,26,3,0.209146,0.174545
1809,17,16,28,5,0.073781,0.078415
1810,28,16,14,1,0.254063,0.020351
1811,17,26,9,1,0.111834,0.091094
1812,25,11,30,3,0.413487,0.034965
1813,30,21,29,2,0.190975,0.156721
1814,18,16,31,3,0.301032,0.044944
1815,26,27,25,4,0.208129,0.164178
1816,11,14,28,1,0.326733,0.204484
1817,11,25,19,4,0.329276,0.213781
1818,25,25,29,2,0.143904,0.091102
1819,31,22,28,2,0.334985,0.205840
1820,25,30,23,5,0.280740,0.039645
1821,13,16,26,1,0.345309,0.105547
1822,22,31,30,5,0.422111,0.197779
1823,18,29,14,2,0.077059,0.121462
1824,25,14,8,3,0.498208,0.077616
1825,13,24,14,1,0.310512,0.090036
1826,29,22,11,5,0.177566,0.103407
1827,15,25,20,2,0.397801,0.214925
1828,28,28,14,5,0.243300,0.017062
1829,31,17,20,1,0.314326,0.115453
1830,12,16,26,2,0.403998,0.011766
1831,14,14,13,4,0.480516,0.101764
1832,27,10,24,1,0.128419,0.115306
1833,19,24,19,5,0.210021,0.156549
1834,29,29,15,5,0.282328,0.107514
1835,29,18,11,2,0.211631,0.065739
1836,31,14,26,4,0.227121,0.035765
1837,28,20,20,4,0.140587,0.083191
1838,29,17,9,4,0.066123,0.096257
1839,22,27,11,2,0.159396,0.005689
1840,12,24,30,2,0.473620,0.224777
1841,28,21,17,1,0.020620,0.054414
1842,11,16,9,4,0.051263,0.118781
1843,20,19,22,1,0.286961,0.039718
1844,21,28,19,2,0.466680,0.159295
1845,17,29,20,3,0.389227,0.138916
1846,19,13,30,2,0.375830,0.103800
1847,13,18,18,4,0.465599,0.049998
1848,30,13,27,1,0.019852,0.236464
1849,11,10,30,2,0.415532,0.138658
1850,26,12,16,1,0.482068,0.205953
1851,21,25,29,2,0.170763,0.159634
1852,29,11,26,3,0.059681,0.183446
1853,17,23,8,5,0.167818,0.043836
1854,28,30,13,2,0.498509,0.197369
1855,11,11,24,2,0.274565,0.183374
1856,31,10,8,3,0.490845,0.238972
1857,14,18,18,2,0.263671,0.134366
1858,11,29,22,3,0.147982,0.088188
1859,31,20,24,5,0.403357,0.175898
1860,25,23,15,3,0.222817,0.145440
1861,11,28,14,1,0.419838,0.159856
1862,12,27,27,1,0.484924,0.142557
1863,11,29,9,4,0.154424,0.036064
1864,15,31,23,4,0.016149,0.066892
1865,31,31,23,1,0.000629,0.110038
1866,11,25,23,5,0.366073,0.041786
1867,22,10,21,3,0.037907,0.017860
1868,12,31,24,4,0.067941,0.022628
1869,16,25,31,4,0.181906,0.076272
1870,14,31,12,1,0.409117,0.115812
1871,30,29,29,3,0.160982,0.220443
1872,16,11,24,4,0.316430,0.247735
1873,24,10,16,4,0.273793,0.232256
1874,29,30,31,2,0.152896,0.040819
1875,28,29,14,3,0.402572,0.114106
1876,26,21,11,3,0.088098,0.121371
1877,30,15,16,4,0.133698,0.139084
1878,20,10,10,3,0.180164,0.097923
1879,13,25,8,1,0.118423,0.164854
1880,18,29,10,5,0.362709,0.187648
1881,24,11,12,4,0.389653,0.129661
1882,26,24,17,3,0.244613,0.039269
1883,28,14,17,3,0.358846,0.140947
1884,30,28,27,3,0.226104,0.211339
1885,30,25,28,1,0.366201,0.221722
1886,11,25,19,4,0.133929,0.172159
1887,27,26,23,3,0.006632,0.084740
1888,10,30,23,1,0.123037,0.070620
1889,14,20,27,1,0.077898,0.083580
1890,13,30,21,3,0.213826,0.003583
1891,15,16,21,2,0.136887,0.160014
1892,29,20,28,5,0.399097,0.175618
1893,20,23,18,1,0.325247,0.048646
1894,31,25,26,4,0.315368,0.161418
1895,15,21,28,5,0.345403,0.048124
1896,14,24,19,5,0.459837,0.247918
1897,31,28,11,5,0.206793,0.151691
1898,17,15,27,5,0.153648,0.054861
1899,23,14,21,5,0.410365,0.245735
1900,31,31,28,5,0.432008,0.028002
1901,21,13,8,3,0.285181,0.060591
1902,13,27,13,2,0.254027,0.076638
1903,17,19,13,3,0.228552,0.164285
1904,31,24,8,4,0.321751,0.207962
1905,12,12,15,1,0.454973,0.139640
1906,19,22,8,2,0.322408,0.031365
1907,29,12,25,3,0.079703,0.114386
1908,19,11,9,4,0.356981,0.055715
1909,20,14,12,5,0.024753,0.080129
1910,15,24,30,3,0.005726,0.115498
1911,26,28,23,2,0.090246,0.167484
1912,31,16,28,3,0.380731,0.196746
1913,11,18,8,1,0.232079,0.102446
1914,16,15,21,4,0.380408,0.214361
1915,31,11,30,2,0.195613,0.119776
1916,23,30,28,5,0.215156,0.247891
1917,21,10,9,4,0.169882,0.008360
1918,30,26,27,3,0.393656,0.087277
1919,24,28,18,1,0.100105,0.097111
1920,29,23,30,5,0.124893,0.209374
1921,17,11,22,1,0.340206,0.014461
1922,18,26,17,3,0.293104,0.001201
1923,20,21,24,2,0.266120,0.071461
1924,24,10,17,1,0.488438,0.019921
1925,25,16,27,2,0.216730,0.139977
1926,20,23,12,3,0.010706,0.078682
1927,26,18,30,3,0.395152,0.207220
1928,21,23,16,4,0.347282,0.006029
1929,15,16,12,1,0.152311,0.181153
1930,28,14,13,2,0.249023,0.155050
1931,12,26,29,2,0.313442,0.108897
1932,20,20,8,2,0.201212,0.174337
1933,17,24,29,4,0.097078,0.198273
1934,21,19,21,1,0.319920,0.108842
1935,26,24,10,4,0.033751,0.245167
1936,29,21,11,4,0.480069,0.079036
1937,25,31,26,2,0.241266,0.204151
1938,14,22,30,1,0.035966,0.032166
1939,17,18,14,3,0.364241,0.119580
1940,28,18,21,5,0.370775,0.189706
1941,31,13,30,2,0.082247,0.191281
1942,18,21,31,3,0.322535,0.220219
1943,13,19,14,5,0.082201,0.130962
1944,29,10,26,2,0.325726,0.220863
1945,25,31,31,3,0.233606,0.026481
1946,23,15,18,3,0.360575,0.132882
1947,26,23,25,2,0.236798,0.150902
1948,31,16,18,3,0.264833,0.120656
1949,22,17,25,2,0.429709,0.227457
1950,23,30,16,4,0.419663,0.043890
1951,24,15,23,3,0.291570,0.166724
1952,15,27,20,3,0.071267,0.137573
1953,17,16,15,4,0.272738,0.116215
1954,25,19,18,4,0.391168,0.122491
1955,22,13,31,1,0.215797,0.073427
1956,15,19,30,3,0.067892,0.206184
1957,25,30,16,2,0.252575,0.169917
1958,25,26,26,5,0.307344,0.147238
1959,26,29,26,4,0.070466,0.006755
1960,14,11,10,1,0.270319,0.154011
1961,15,16,11,1,0.390055,0.077887
1962,21,25,10,2,0.265627,0.130854
1963,31,14,27,2,0.389637,0.071764
1964,10,15,29,1,0.298648,0.065846
1965,24,20,28,2,0.044005,0.105814
1966,16,10,23,2,0.308612,0.066807
1967,11,22,21,2,0.359096,0.158307
1968,22,29,25,5,0.201530,0.182994
1969,13,24,25,4,0.124988,0.187969
1970,27,30,24,5,0.140724,0.237830
1971,26,30,24,4,0.447810,0.097156
1972,28,18,22,3,0.272745,0.055334
1973,14,16,23,2,0.410618,0.245164
1974,23,21,8,2,0.144371,0.174573
1975,22,20,31,5,0.191884,0.176905
1976,31,16,18,5,0.129383,0.173403
1977,20,12,11,1,0.267683,0.147512
1978,21,26,15,4,0.164939,0.106372
1979,14,29,20,5,0.255396,0.228536
1980,30,11,23,4,0.177666,0.109337
1981,26,24,13,5,0.471298,0.170173
1982,24,13,22,1,0.346664,0.071160
1983,29,29,31,4,0.075004,0.110990
1984,14,30,29,5,0.086693,0.178863
1985,12,26,13,1,0.493499,0.080705
1986,21,27,21,2,0.431844,0.162388
1987,18,10,20,3,0.095783,0.119971
1988,23,24,31,1,0.130223,0.053459
1989,22,13,13,4,0.067875,0.142307
1990,14,10,24,3,0.031903,0.063434
1991,21,25,20,4,0.082419,0.012940
1992,19,24,12,5,0.476301,0.128886
1993,10,17,23,4,0.438335,0.067824
1994,29,29,18,4,0.483367,0.172053
1995,24,14,11,5,0.080020,0.005037
1996,18,19,20,4,0.385597,0.181946
1997,29,29,17,2,0.222311,0.162937
1998,10,31,15,5,0.334413,0.017242
1999,24,30,19,3,0.246772,0.107002
